3.22,140.752,5.3962e+06,0x55db60ec7eb0
3.23,140.427,5.39696e+06,0x55db60ec7eb0
3.24,140.11,5.39772e+06,0x55db60ec7eb0
3.25,139.802,5.39848e+06,0x55db60ec7eb0
3.26,139.501,5.39924e+06,0x55db60ec7eb0
3.27,139.208,5.4e+06,0x55db60ec7eb0
3.28,138.923,5.40076e+06,0x55db60ec7eb0
3.29,138.646,5.40152e+06,0x55db60ec7eb0
3.3,138.376,5.40228e+06,0x55db60ec7eb0
3.31,138.113,5.40304e+06,0x55db60ec7eb0
3.32,137.858,5.4038e+06,0x55db60ec7eb0
3.33,137.609,5.40456e+06,0x55db60ec7eb0
3.34,137.367,5.40532e+06,0x55db60ec7eb0
3.35,137.132,5.40608e+06,0x55db60ec7eb0
3.36,136.903,5.40684e+06,0x55db60ec7eb0
3.37,136.681,5.40759e+06,0x55db60ec7eb0
3.38,136.465,5.40835e+06,0x55db60ec7eb0
3.39,136.255,5.40911e+06,0x55db60ec7eb0
3.4,136.052,5.40987e+06,0x55db60ec7eb0
3.41,135.854,5.41063e+06,0x55db60ec7eb0
3.42,135.662,5.41139e+06,0x55db60ec7eb0
3.43,135.476,5.41215e+06,0x55db60ec7eb0
3.44,135.296,5.41291e+06,0x55db60ec7eb0
3.45,135.12,5.41366e+06,0x55db60ec7eb0
3.46,134.951,5.41442e+06,0x55db60ec7eb0
3.47,134.786,5.41518e+06,0x55db60ec7eb0
3.48,134.627,5.41594e+06,0x55db60ec7eb0
3.49,134.473,5.4167e+06,0x55db60ec7eb0
3.5,134.323,5.41745e+06,0x55db60ec7eb0
3.51,134.179,5.41821e+06,0x55db60ec7eb0
3.52,134.039,5.41897e+06,0x55db60ec7eb0
3.53,133.904,5.41973e+06,0x55db60ec7eb0
3.54,133.774,5.42049e+06,0x55db60ec7eb0
3.55,133.648,5.42124e+06,0x55db60ec7eb0
3.56,133.526,5.422e+06,0x55db60ec7eb0
3.57,133.408,5.42276e+06,0x55db60ec7eb0
3.58,133.295,5.42352e+06,0x55db60ec7eb0
3.59,133.186,5.42427e+06,0x55db60ec7eb0
3.6,133.081,5.42503e+06,0x55db60ec7eb0
3.61,132.98,5.42579e+06,0x55db60ec7eb0
3.62,132.882,5.42654e+06,0x55db60ec7eb0
3.63,132.789,5.4273e+06,0x55db60ec7eb0
3.64,132.699,5.42806e+06,0x55db60ec7eb0
3.65,132.612,5.42881e+06,0x55db60ec7eb0
3.66,132.53,5.42957e+06,0x55db60ec7eb0
3.67,132.45,5.43033e+06,0x55db60ec7eb0
3.68,132.374,5.43108e+06,0x55db60ec7eb0
3.69,132.302,5.43184e+06,0x55db60ec7eb0
3.7,132.232,5.4326e+06,0x55db60ec7eb0
3.71,132.166,5.43335e+06,0x55db60ec7eb0
3.72,132.103,5.43411e+06,0x55db60ec7eb0
3.73,132.043,5.43487e+06,0x55db60ec7eb0
3.74,131.985,5.43562e+06,0x55db60ec7eb0
3.75,131.931,5.43638e+06,0x55db60ec7eb0
3.76,131.88,5.43713e+06,0x55db60ec7eb0
3.77,131.831,5.43789e+06,0x55db60ec7eb0
3.78,131.785,5.43865e+06,0x55db60ec7eb0
3.79,131.742,5.4394e+06,0x55db60ec7eb0
