4.91,10711.7
4.92,10623.6
4.93,10536.3
4.94,10449.6
4.95,10363.7
4.96,10278.5
4.97,10194
4.98,10110.2
4.99,10027.2
5,9944.78
5.01,9863.09
5.02,9782.08
5.03,9701.75
5.04,9622.09
5.05,9543.1
5.06,9464.77
5.07,9387.09
5.08,9310.07
5.09,9233.68
5.1,9157.94
5.11,9082.83
5.12,9008.35
5.13,8934.49
5.14,8861.24
5.15,8788.61
5.16,8716.59
5.17,8645.16
5.18,8574.34
5.19,8504.1
5.2,8434.45
5.21,8365.39
5.22,8296.9
5.23,8228.98
5.24,8161.63
5.25,8094.84
5.26,8028.61
5.27,7962.93
5.28,7897.79
5.29,7833.21
5.3,7769.16
5.31,7705.64
5.32,7642.65
5.33,7580.19
5.34,7518.25
5.35,7456.83
5.36,7395.92
5.37,7335.52
5.38,7275.62
5.39,7216.21
5.4,7157.31
5.41,7098.89
5.42,7040.97
5.43,6983.52
5.44,6926.55
5.45,6870.06
5.46,6814.04
5.47,6758.48
5.48,6703.39
5.49,6648.75
5.5,6594.57
5.51,6540.84
5.52,6487.56
5.53,6434.72
5.54,6382.32
5.55,6330.36
5.56,6278.83
5.57,6227.73
5.58,6177.05
5.59,6126.8
5.6,6076.96
5.61,6027.54
5.62,5978.53
5.63,5929.92
5.64,5881.72
5.65,5833.92
5.66,5786.52
5.67,5739.51
5.68,5692.89
5.69,5646.66
5.7,5600.82
5.71,5555.35
5.72,5510.27
5.73,5465.55
5.74,5421.21
5.75,5377.24
5.76,5333.63
5.77,5290.38
5.78,5247.5
5.79,5204.97
5.8,5162.79
5.81,5120.96
5.82,5079.48
5.83,5038.35
5.84,4997.55
5.85,4957.1
5.86,4916.97
5.87,4877.19
5.88,4837.73
5.89,4798.6
5.9,4759.79
5.91,4721.31
5.92,4683.15
5.93,4645.3
5.94,4607.77
5.95,4570.54
5.96,4533.63
5.97,4497.02
5.98,4460.72
5.99,4424.71
6,4389.01
6.01,4353.6
6.02,4318.48
6.03,4283.66
6.04,4249.12
6.05,4214.87
6.06,4180.9
6.07,4147.22
6.08,4113.81
6.09,4080.68
6.1,4047.83
6.11,4015.25
6.12,3982.93
6.13,3950.89
6.14,3919.11
6.15,3887.59
6.16,3856.34
6.17,3825.34
6.18,3794.6
6.19,3764.11
6.2,3733.88
6.21,3703.89
6.22,3674.16
6.23,3644.67
6.24,3615.42
6.25,3586.42
6.26,3557.66
6.27,3529.13
6.28,3500.84
6.29,3472.79
6.3,3444.96
6.31,3417.37
6.32,3390
6.33,3362.86
6.34,3335.95
6.35,3309.26
6.36,3282.79
6.37,3256.53
6.38,3230.5
6.39,3204.68
6.4,3179.07
6.41,3153.67
6.42,3128.49
6.43,3103.51
6.44,3078.74
6.45,3054.17
6.46,3029.81
6.47,3005.65
6.48,2981.69
6.49,2957.92
6.5,2934.35
6.51,2910.98
6.52,2887.8
6.53,2864.81
6.54,2842.01
6.55,2819.4
6.56,2796.97
6.57,2774.74
6.58,2752.68
6.59,2730.81
6.6,2709.11
6.61,2687.6
6.62,2666.26
6.63,2645.1
6.64,2624.12
6.65,2603.3
6.66,2582.66
6.67,2562.19
6.68,2541.89
6.69,2521.76
6.7,2501.79
6.71,2481.99
6.72,2462.35
6.73,2442.87
6.74,2423.55
6.75,2404.39
6.76,2385.39
6.77,2366.55
6.78,2347.86
6.79,2329.33
6.8,2310.95
6.81,2292.72
6.82,2274.64
6.83,2256.71
6.84,2238.93
6.85,2221.29
6.86,2203.8
6.87,2186.45
6.88,2169.25
6.89,2152.19
6.9,2135.27
6.91,2118.49
6.92,2101.84
6.93,2085.34
6.94,2068.97
6.95,2052.73
6.96,2036.63
6.97,2020.66
6.98,2004.83
6.99,1989.12
7,1973.54
7.01,1958.09
7.02,1942.77
7.03,1927.57
7.04,1912.5
7.05,1897.56
7.06,1882.73
7.07,1868.03
7.08,1853.45
7.09,1838.99
7.1,1824.65
7.11,1810.43
7.12,1796.32
7.13,1782.33
7.14,1768.46
7.15,1754.7
7.16,1741.05
7.17,1727.51
7.18,1714.09
7.19,1700.78
7.2,1687.57
7.21,1674.48
7.22,1661.49
7.23,1648.61
7.24,1635.83
7.25,1623.16
7.26,1610.6
7.27,1598.14
7.28,1585.78
7.29,1573.52
7.3,1561.36
7.31,1549.31
7.32,1537.35
7.33,1525.49
7.34,1513.73
7.35,1502.06
7.36,1490.49
7.37,1479.02
7.38,1467.64
7.39,1456.35
7.4,1445.16
7.41,1434.05
7.42,1423.04
7.43,1412.12
7.44,1401.29
7.45,1390.55
7.46,1379.9
7.47,1369.33
7.48,1358.86
7.49,1348.46
7.5,1338.16
7.51,1327.93
7.52,1317.8
7.53,1307.74
7.54,1297.77
7.55,1287.88
7.56,1278.07
7.57,1268.34
7.58,1258.69
7.59,1249.12
7.6,1239.63
7.61,1230.22
7.62,1220.88
7.63,1211.62
7.64,1202.44
7.65,1193.33
7.66,1184.3
7.67,1175.34
7.68,1166.45
7.69,1157.64
7.7,1148.9
7.71,1140.23
7.72,1131.64
7.73,1123.11
7.74,1114.65
7.75,1106.27
7.76,1097.95
7.77,1089.7
7.78,1081.52
7.79,1073.4
7.8,1065.35
7.81,1057.37
7.82,1049.45
7.83,1041.6
7.84,1033.81
7.85,1026.09
7.86,1018.43
7.87,1010.83
7.88,1003.3
7.89,995.825
7.9,988.413
7.91,981.061
7.92,973.771
7.93,966.539
7.94,959.368
7.95,952.255
7.96,945.2
7.97,938.203
7.98,931.264
7.99,924.381
8,917.555
8.01,910.785
8.02,904.07
8.03,897.411
8.04,890.806
8.05,884.255
8.06,877.758
8.07,871.314
8.08,864.923
8.09,858.584
8.1,852.297
8.11,846.062
8.12,839.878
8.13,833.745
8.14,827.661
8.15,821.628
8.16,815.644
8.17,809.709
8.18,803.823
8.19,797.985
8.2,792.195
8.21,786.452
8.22,780.757
8.23,775.108
8.24,769.505
8.25,763.948
8.26,758.437
8.27,752.97
8.28,747.549
8.29,742.172
8.3,736.839
8.31,731.55
8.32,726.304
8.33,721.101
8.34,715.94
8.35,710.822
8.36,705.746
8.37,700.711
8.38,695.718
8.39,690.765
8.4,685.853
8.41,680.981
8.42,676.149
8.43,671.357
8.44,666.604
8.45,661.889
8.46,657.214
8.47,652.576
8.48,647.977
8.49,643.415
8.5,638.89
8.51,634.403
8.52,629.952
8.53,625.538
8.54,621.16
8.55,616.817
8.56,612.51
8.57,608.239
8.58,604.002
8.59,599.8
8.6,595.632
8.61,591.499
8.62,587.399
